subject,predicate,object
http://example.org/tic-absa/comment/58317a0bec4a89c761000528,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/58317a0bec4a89c761000528,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/58323dedec4a896c9b00057f,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/58323e93ec4a8938d400057c,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/58344880ec4a896c9b000582,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/583448adec4a89c76100052d,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/58344a6cec4a89c76100052e,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/58344ad1ec4a89c76100052f,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/58344ad1ec4a89c76100052f,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/58344f60ec4a8938d4000580,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/58344f60ec4a8938d4000580,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5834a2f3ec4a8944980005f0,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5834a4f9ec4a8938d4000583,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5834a88eec4a8938d4000584,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/583516b7ec4a8944980005f3,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/583516b7ec4a8944980005f3,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/583528a0ec4a896c9b00058f,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5835984fec4a89c761000535,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/58359a0eec4a89c761000537,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/58359b46ec4a896c9b000590,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/58359b46ec4a896c9b000590,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5835b479ec4a8944980005f6,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5835beb6ec4a8938d400058c,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5835beb6ec4a8938d400058c,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/583647acec4a8944980005f7,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/58371d77ec4a8938d4000591,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/58371ddaec4a8944980005fc,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/58376208ec4a8938d4000592,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5838453bec4a8944980005fd,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5838581cec4a8944980005fe,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/5838581cec4a8944980005fe,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5838581cec4a8944980005fe,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5838581cec4a8944980005fe,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/583c3925ec4a89c76100053f,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/583c3994ec4a89449800060b,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/583c3a17ec4a89449800060c,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/583c3a6eec4a89c761000540,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/583c3ab0ec4a896c9b0005a2,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/583c5ad5ec4a8938d4000599,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/583ce352ec4a894498000617,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/583da1e1ec4a89c761000552,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/583dc286ec4a894498000634,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/583dcb0fec4a89c761000559,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/583dd3d6ec4a89c76100055b,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/583dfb90ec4a89449800063f,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/583dfda9ec4a89c761000561,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/583dfda9ec4a89c761000561,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/583e057fec4a896c9b0005d0,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/583ee004ec4a8938d40005d8,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/583ef5d6ec4a894498000660,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/583eff6bec4a8938d40005df,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/583f09faec4a896c9b0005ec,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/583f2e7fec4a89c761000589,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/583f2e7fec4a89c761000589,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/583f8710ec4a896c9b0005f8,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5840618dec4a8938d40005fe,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5840618dec4a8938d40005fe,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/58408733ec4a89c7610005a5,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/58408733ec4a89c7610005a5,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5840bf4dec4a8938d400060e,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/5840bf4dec4a8938d400060e,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5840d8eeec4a894498000699,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/5840dc0cec4a896c9b000622,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5840ea33ec4a89c7610005b5,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5840ea33ec4a89c7610005b5,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/58417767ec4a896c9b000628,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5841a19cec4a8938d4000626,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5841d00fec4a8938d400062d,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/584243f5ec4a8944980006c4,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/584243f5ec4a8944980006c4,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5842bbaeec4a8944980006ca,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5842bbaeec4a8944980006ca,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5842ee1eec4a8944980006cc,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/5842ee1eec4a8944980006cc,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/584349ffec4a896c9b00066d,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/58435e1aec4a89c7610005f0,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/58443e5cec4a8938d400065e,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5844a0efec4a8944980006f3,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5844dca0ec4a89c761000616,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5844f4c0ec4a89c76100061f,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/58457f2aec4a8938d4000687,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/58457fcdec4a89c761000622,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/58458010ec4a894498000714,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/58458080ec4a896c9b000689,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/584580c4ec4a894498000716,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/584580ebec4a89c761000623,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/5845a3aaec4a8938d400068d,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5845a3f1ec4a8938d400068e,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/5845a4e0ec4a89c761000628,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/5845a4e0ec4a89c761000628,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5845e847ec4a896c9b000697,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/58461e99ec4a89449800072f,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/58461f58ec4a8938d400069b,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/584620f4ec4a8938d400069c,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5846211fec4a8938d400069e,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/58462f27ec4a89c761000636,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/584657e8ec4a896c9b00069f,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/584657e8ec4a896c9b00069f,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5848c3aeec4a89c761000662,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5848c3aeec4a89c761000662,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/58498782ec4a89449800076f,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/5849a794ec4a894498000771,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5849d2adec4a894498000774,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/584ac352ec4a8938d40006d6,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/584acd5bec4a896c9b0006e0,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/584acfb3ec4a8938d40006da,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/584ba16fec4a89c761000687,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/584bf7a0ec4a896c9b0006ed,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/584f23d0ec4a896c9b00071b,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/58505989ec4a896c9b000727,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/58505a42ec4a8944980007d8,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/58535422ec4a8938d400072a,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5854ba84ec4a8944980007f1,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5854ba84ec4a8944980007f1,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5854ba84ec4a8944980007f1,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5856b0c7ec4a896c9b00073c,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/58580954ec4a896c9b000742,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/58594024ec4a894498000804,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/58594024ec4a894498000804,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5859739fec4a8938d4000745,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5859ec0bec4a89c7610006e8,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/585af43dec4a896c9b000753,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/585d1e54ec4a896c9b000759,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/585d1e54ec4a896c9b000759,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/585d513bec4a8938d4000759,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5862adafec4a8938d400076c,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/586340baec4a894498000839,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5863e1d6ec4a89c76100070e,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5863eb0aec4a896c9b000779,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/5863eb6cec4a89449800083d,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/58652f81ec4a894498000845,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/58654dc4ec4a89c761000718,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/586589d3ec4a8938d4000779,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5865ff82ec4a89c76100071e,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/58671f99ec4a8938d4000781,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/5869979fec4a894498000856,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/586aa413ec4a8938d4000793,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/586aaa79ec4a896c9b000799,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/586af848ec4a894498000869,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/586bc0bbec4a894498000874,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/586bd3e9ec4a8938d40007a3,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/586bd7baec4a896c9b0007a2,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/586bf495ec4a8938d40007a5,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/586d1869ec4a896c9b0007b4,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/586d18b1ec4a89c76100075e,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/586d6ee7ec4a8938d40007b6,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/586d7076ec4a8938d40007b7,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/586d7100ec4a89449800088c,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/586e6eccec4a894498000896,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/586e6eccec4a894498000896,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/586eb46cec4a89c761000764,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/586eb4cbec4a8938d40007bd,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/586ed5a8ec4a89c761000767,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/586f08cfec4a896c9b0007c1,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/586f08cfec4a896c9b0007c1,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/586f9e6bec4a89c761000769,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/586fa512ec4a896c9b0007c4,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/586fbd25ec4a8938d40007c3,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/5872d921ec4a8938d40007d0,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/58738e82ec4a896c9b0007d6,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/58739353ec4a8944980008b3,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/58739381ec4a8944980008b4,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/587394a1ec4a8938d40007d2,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/587399c6ec4a896c9b0007d8,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/587399c6ec4a896c9b0007d8,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5873b4f4ec4a896c9b0007d9,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5873f002ec4a89c76100077b,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/58741ee0ec4a8944980008b6,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/58741f3dec4a8944980008b7,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/587420d8ec4a896c9b0007de,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5874e4abec4a896c9b0007e1,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5874e4abec4a896c9b0007e1,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5874e518ec4a8944980008c2,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5874e518ec4a8944980008c2,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5874ffe3ec4a8944980008c5,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/5874ffe3ec4a8944980008c5,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5875082cec4a8938d40007d9,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/587522caec4a896c9b0007e3,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/587522caec4a896c9b0007e3,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5875527bec4a8944980008c6,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/58757040ec4a89c761000784,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/58758987ec4a89c761000786,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/58758c21ec4a89c761000787,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/58759b6eec4a8938d40007e2,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/58759c06ec4a896c9b0007e6,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/58764bf4ec4a896c9b0007f1,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/58764e70ec4a8944980008d5,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/58766764ec4a896c9b0007f4,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5876685cec4a896c9b0007f8,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/58766981ec4a8944980008dc,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/58768c14ec4a896c9b0007f9,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/58769caeec4a8938d40007ef,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/58769d4aec4a8938d40007f0,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/58769d4aec4a8938d40007f0,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5876df54ec4a8944980008ec,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/5876df54ec4a8944980008ec,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5876df54ec4a8944980008ec,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5877b301ec4a8944980008f4,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5877f2f2ec4a8944980008f7,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/587856dcec4a8944980008ff,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5879164aec4a8938d40007fc,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5879164aec4a8938d40007fc,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/58792faaec4a896c9b000813,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/587a9928ec4a894498000907,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/587bfbc3ec4a896c9b000816,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/587bfbc3ec4a896c9b000816,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/587c2de7ec4a89c7610007b3,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/587cda6dec4a896c9b000817,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/587cda6dec4a896c9b000817,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/587cda85ec4a8938d4000802,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/587cda85ec4a8938d4000802,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/587cdc31ec4a896c9b000818,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/587d2c27ec4a8938d400080a,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/587d2e2bec4a89449800091b,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/587d2e2bec4a89449800091b,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/587d7dbaec4a89c7610007c3,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/587da4bfec4a89449800092a,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/587df94eec4a89c7610007cc,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/587df9e2ec4a89c7610007cd,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/587dfa33ec4a896c9b000831,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/587dfa56ec4a8938d400081c,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/587dfac4ec4a8938d400081d,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/587e3a3eec4a894498000933,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/587e3b72ec4a8938d400081f,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/587e3b72ec4a8938d400081f,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/587e46f6ec4a89c7610007cf,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/587e4745ec4a89449800093c,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/587e4780ec4a896c9b000836,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/587e47deec4a89c7610007d0,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/587e482fec4a8938d4000822,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/587e4a03ec4a896c9b000838,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/587e4c07ec4a894498000940,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/587e5ab8ec4a8938d4000828,absa:hasAspect,http://example.org/tic-absa/aspect/docente
